 2957.9      0.00146894   Lin-Lin
 2967.59     0.00139793   Lin-Lin
 2977.28     0.00133256   Lin-Lin
 2986.97     0.0012723    Lin-Lin
 2996.67     0.00121668   Lin-Lin
 3007.72     0.00115836   Lin-Lin
 3018.76     0.00110495   Lin-Lin
 3029.81     0.001056     Lin-Lin
 3040.86     0.0010111    Lin-Lin
 3051.91     0.000969913  Lin-Lin
 3062.96     0.000932148  Lin-Lin
 3079.53     0.000881604  Lin-Lin
 3092.76     0.000846067  Lin-Lin
 3100.46     0.000826516  Lin-Lin
 3115.87     0.000792171  Lin-Lin
 3131.28     0.000762765  Lin-Lin
 3146.69     0.000738274  Lin-Lin
 3165.96     0.000714827  Lin-Lin
 3177.51     0.000704843  Lin-Lin
 3189.07     0.000698539  Lin-Lin
 3200.63     0.000696041  Lin-Lin
 3211        0.000697898  Lin-Lin
 3220.59     0.000703527  Lin-Lin
 3229.7      0.000713318  Lin-Lin
 3238.67     0.000727781  Lin-Lin
 3245.98     0.000744182  Lin-Lin
 3253.3      0.000765402  Lin-Lin
 3258.79     0.000785223  Lin-Lin
 3264.28     0.000809177  Lin-Lin
 3269.59     0.000837198  Lin-Lin
 3274.9      0.000870445  Lin-Lin
 3279.75     0.000906025  Lin-Lin
 3283.69     0.000939949  Lin-Lin
 3287.62     0.000978952  Lin-Lin
 3291.81     0.00102697   Lin-Lin
 3296.13     0.00108494   Lin-Lin
 3299        0.00112926   Lin-Lin
 3301.79     0.00117731   Lin-Lin
 3304.5      0.00122934   Lin-Lin
 3307.2      0.00128751   Lin-Lin
 3309.91     0.0013528    Lin-Lin
 3312.48     0.0014227    Lin-Lin
 3314.93     0.00149714   Lin-Lin
 3317.37     0.00158067   Lin-Lin
 3319.82     0.00167477   Lin-Lin
 3321.68     0.00175466   Lin-Lin
 3323.6      0.00184557   Lin-Lin
 3325.52     0.00194631   Lin-Lin
 3327.44     0.00205823   Lin-Lin
 3329.36     0.00218278   Lin-Lin
 3331.28     0.00232274   Lin-Lin
 3333.12     0.002473     Lin-Lin
 3334.95     0.00264114   Lin-Lin
 3336.79     0.00283098   Lin-Lin
 3338.01     0.00297193   Lin-Lin
 3339.23     0.00312564   Lin-Lin
 3340.45     0.00329322   Lin-Lin
 3341.61     0.00346546   Lin-Lin
 3342.68     0.00364158   Lin-Lin
 3343.76     0.0038336    Lin-Lin
 3344.84     0.00404337   Lin-Lin
 3345.92     0.00427304   Lin-Lin
 3347        0.00452517   Lin-Lin
 3348.08     0.00480277   Lin-Lin
 3349.16     0.00510938   Lin-Lin
 3350.1      0.00540415   Lin-Lin
 3350.91     0.00567862   Lin-Lin
 3351.71     0.00597625   Lin-Lin
 3352.52     0.00629975   Lin-Lin
 3353.32     0.00665233   Lin-Lin
 3354.13     0.00703763   Lin-Lin
 3354.93     0.00745971   Lin-Lin
 3355.74     0.00792321   Lin-Lin
 3356.43     0.0083577    Lin-Lin
 3357.29     0.00895594   Lin-Lin
 3358.16     0.00962465   Lin-Lin
 3359.02     0.0103754    Lin-Lin
 3359.59     0.0109281    Lin-Lin
 3360.17     0.0115283    Lin-Lin
 3360.75     0.0121814    Lin-Lin
 3361.26     0.0128198    Lin-Lin
 3361.78     0.0135118    Lin-Lin
 3362.3      0.0142634    Lin-Lin
 3362.82     0.0150818    Lin-Lin
 3363.33     0.0159753    Lin-Lin
 3363.85     0.0169532    Lin-Lin
 3364.37     0.0180268    Lin-Lin
 3364.89     0.019209     Lin-Lin
 3365.29     0.0202132    Lin-Lin
 3365.69     0.0213005    Lin-Lin
 3366.1      0.0224804    Lin-Lin
 3366.5      0.0237639    Lin-Lin
 3366.9      0.0251635    Lin-Lin
 3367.31     0.0266937    Lin-Lin
 3367.71     0.0283716    Lin-Lin
 3368.11     0.0302172    Lin-Lin
 3368.43     0.0318003    Lin-Lin
 3368.74     0.0335147    Lin-Lin
 3369.06     0.0353758    Lin-Lin
 3369.38     0.0374011    Lin-Lin
 3369.69     0.039611     Lin-Lin
 3370.01     0.0420291    Lin-Lin
 3370.33     0.0446831    Lin-Lin
 3370.64     0.0476052    Lin-Lin
 3370.9      0.0502223    Lin-Lin
 3371.16     0.0530689    Lin-Lin
 3371.42     0.0561739    Lin-Lin
 3371.68     0.0595702    Lin-Lin
 3371.94     0.0632971    Lin-Lin
 3372.2      0.0674006    Lin-Lin
 3372.46     0.0719359    Lin-Lin
 3372.71     0.0769687    Lin-Lin
 3372.92     0.0812784    Lin-Lin
 3373.12     0.0859828    Lin-Lin
 3373.32     0.0911362    Lin-Lin
 3373.52     0.0968031    Lin-Lin
 3373.72     0.103063     Lin-Lin
 3373.92     0.110014     Lin-Lin
 3374.12     0.117781     Lin-Lin
 3374.27     0.124236     Lin-Lin
 3374.4      0.130269     Lin-Lin
 3374.56     0.13837      Lin-Lin
 3374.72     0.147414     Lin-Lin
 3374.84     0.154929     Lin-Lin
 3374.96     0.163178     Lin-Lin
 3375.08     0.172289     Lin-Lin
 3375.2      0.182404     Lin-Lin
 3375.31     0.193708     Lin-Lin
 3375.43     0.206418     Lin-Lin
 3375.55     0.220807     Lin-Lin
 3375.66     0.235092     Lin-Lin
 3375.75     0.250016     Lin-Lin
 3375.85     0.266759     Lin-Lin
 3375.95     0.285619     Lin-Lin
